AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Devanahalli,98,SC,Muninarasimhaiah,Indian National Congress,141521,105351,74.4 %,24236,23.0%
Hosakote,99,GEN,Chikke Gowda,Indian National Congress,147932,116067,78.5 %,12655,10.9%
Anekal,100,SC,M. P. Keshavamurthy,Indian National Congress,154450,107422,69.6 %,15131,14.1%
Nagamangala,101,GEN,L. R. Shivarame Gowda,Independent,117163,90809,77.5 %,31469,34.7%
Maddur,102,GEN,S. M. Krishna,Indian National Congress,121698,93031,76.4 %,13151,14.1%
Kiragaval,103,GEN,K. M. Puttu,Indian National Congress,111856,91121,81.5 %,7289,8.0%
Malavalli,104,SC,Mallajamma,Indian National Congress,122766,91965,74.9 %,17787,19.3%
Mandya,105,GEN,Athamananda M. S.,Indian National Congress,139863,94461,67.5 %,27829,29.5%
Keragodu,106,GEN,N. Thammanna,Indian National Congress,103285,80239,77.7 %,7941,9.9%
Srirangapatna,107,GEN,Damayanti Boregowda,Indian National Congress,123697,92854,75.1 %,3283,3.5%
Pandavapura,108,GEN,D. Halage Gowda,Indian National Congress,122206,98247,80.4 %,3399,3.5%
Krishnarajpet,109,GEN,M. Putteswamy Gowda,Indian National Congress,122643,93193,76.0 %,5172,5.5%
Hanur,110,GEN,G. Raju Gowda,Indian National Congress,129189,100691,77.9 %,5498,5.5%
Kollegal,111,SC,M. Siddamadaiah,Indian National Congress,114434,79266,69.3 %,24188,30.5%
Bannur,112,GEN,K. M. Chikkamadanaika,Indian National Congress,111371,87288,78.4 %,15067,17.3%
T. Narasipur,113,SC,M. Sreenivasaiah,Indian National Congress,114270,82255,72.0 %,10424,12.7%
Krishnaraj,114,GEN,K. N. Somasundaram,Indian National Congress,103921,59148,56.9 %,9732,16.5%
Chamaraja,115,GEN,K. Harsha Kumar Gowda,Indian National Congress,141147,77629,55.0 %,11106,14.3%
