AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Melghat,119,ST,Rajkumar Dayaram Patel,Bharatiya Janta Party,191002,119561,62.6 %,3335,2.8%
Achalpur,120,GEN,Deshmukh Vasudhatai Pundlikrao,Indian National Congress,179553,123484,68.8 %,2231,1.8%
Morshi,121,GEN,Nareshchandra Panjabrao Thakare,Indian National Congress,174211,108789,62.4 %,2703,2.5%
Teosa,122,GEN,Sahebrao Ramchandra Tatte,Bharatiya Janta Party,149159,97236,65.2 %,1125,1.2%
Walgaon,123,GEN,Band Sanjay Raosaheb,Shiv Sena,155379,92904,59.8 %,19199,20.7%
Amravati,124,GEN,Dr. Deshmukh Sunil Panhjabrao,Indian National Congress,235868,135666,57.5 %,9870,7.3%
Badnera,125,GEN,Dnyaneshwar Dhane Patil,Shiv Sena,204622,119421,58.4 %,11556,9.7%
Chandur,126,GEN,Adsad Arunbhau Janardhan,Bharatiya Janta Party,151179,99847,66.0 %,1773,1.8%
Arvi,127,GEN,Kale Dr. Sharad,Indian National Congress,181958,118162,64.9 %,12643,10.7%
Pulgaon,128,GEN,Kamble Ranjit Prataprao,Indian National Congress,184498,110958,60.1 %,20651,18.6%
Wardha,129,GEN,Shende Pramod Bhausaheb,Indian National Congress,198143,123180,62.2 %,8037,6.5%
Hinganghat,130,GEN,Shinde Ashok Shamrao,Shiv Sena,215031,133124,61.9 %,12418,9.3%
Umred,131,GEN,Vasantrao Balaji Itkelwar,Independent,167007,115067,68.9 %,9051,7.9%
Kamptee,132,GEN,Kumbhare Sulekha Narayan,Republican Party Of India,202199,126653,62.6 %,5256,4.1%
Nagpur North,133,SC,Raut Nitin Kashinath,Indian National Congress,258134,130726,50.6 %,23452,17.9%
Nagpur East,134,GEN,Chaturvedi Satish Zaulal,Indian National Congress,329290,177913,54.0 %,10614,6.0%
Nagpur South,135,GEN,Mohan Gopalrao Mate,Bharatiya Janta Party,209861,114329,54.5 %,2695,2.4%
Nagpur Central,136,GEN,Anees Ahmed Abdul Majeed Ahmed,Indian National Congress,152701,81357,53.3 %,8256,10.1%
Nagpur West,137,GEN,Fadanvis Devendra Gangadharrao,Bharatiya Janta Party,399195,198843,49.8 %,9087,4.6%
Kalmeshwar,138,GEN,Bang Rameshchandra Gopikisan,Nationalist Congress Party,198358,123564,62.3 %,3463,2.8%
Katol,139,GEN,Anil Vasantrao Deshmukh,Nationalist Congress Party,149564,105276,70.4 %,12282,11.7%
Savner,140,GEN,Devrao Vitthalrao Asole,Bharatiya Janta Party,175604,121632,69.3 %,4175,3.4%
Ramtek,141,GEN,Jaiswal Ashish Nandkishor (Vakil),Shiv Sena,186089,115540,62.1 %,7315,6.3%
Tumsar,142,GEN,Kukde Madhukarrao Yashwantrao,Bharatiya Janta Party,152703,102887,67.4 %,6191,6.0%
Bhandara,143,GEN,Aswale Ram Gopal,Bharatiya Janta Party,154937,112422,72.6 %,11889,10.6%
Adyar,144,GEN,Sawarbandhe Bhuishchandra Alias Bandu Harishchandra,Indian National Congress,155890,117710,75.5 %,37688,32.0%
Tirora,145,SC,Vaidya Bhajandas Vithoba,Bharatiya Janta Party,144911,98367,67.9 %,13157,13.4%
Gondia,146,GEN,Kuthe Rameshkumar Sampatrao,Shiv Sena,165262,107828,65.2 %,12381,11.5%
Goregaon,147,GEN,Rahangadale Khomeshwar Natthulal,Bharatiya Janta Party,137162,103785,75.7 %,1982,1.9%
