AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Vasai,61,GEN,Hitendra Vishnu Thakur,Independent,471777,267820,56.8 %,67917,25.4%
Palghar,62,ST,Manisha Manohar Nimkar,Shiv Sena,212415,123766,58.3 %,8441,6.8%
Dahanu,63,ST,Krishna Arjun Ghoda,Nationalist Congress Party,265991,145948,54.9 %,24872,17.0%
Jawhar,64,ST,Ozare Rajaram Nathu,Communist Party Of India (MARXIST),236964,142345,60.1 %,23231,16.3%
Shahapur,65,ST,Barora Mahadu Nago,Nationalist Congress Party,177892,121860,68.5 %,6361,5.2%
Igatpuri,66,ST,Mengal Kashinath Dagadu,Shiv Sena,181041,102212,56.5 %,7248,7.1%
Nashik,67,GEN,Shobha Dinesh Bachhav,Indian National Congress,440300,189086,42.9 %,6161,3.3%
Deolali,68,SC,Gholap Baban (NANA) SHANKAR,Shiv Sena,383594,174321,45.4 %,5602,3.2%
Sinnar,69,GEN,Kokate Manikrao Shivaji,Shiv Sena,188094,135382,72.0 %,20014,14.8%
Niphad,70,GEN,Bankar Diliprao Shankarrao,Nationalist Congress Party,216593,154283,71.2 %,47297,30.7%
Yevla,71,GEN,Chhagan Bhujbal,Nationalist Congress Party,217378,144776,66.6 %,35649,24.6%
Nandgaon,72,GEN,Pawar Sanjay Sayaji,Shiv Sena,209368,136434,65.2 %,7424,5.4%
Malegaon,73,GEN,Shaikh Rashid Haji Shaikh Shaffi,Indian National Congress,243955,161631,66.3 %,19370,12.0%
Dabhadi,74,GEN,Dadaji Dagdu Bhuse,Independent,211377,151258,71.6 %,9017,6.0%
Chandwad,75,GEN,Uttam(BABA) GANPAT BHALEGAON,Nationalist Congress Party,187511,132443,70.6 %,8468,6.4%
Dindori,76,ST,Zirwal Narhari Sitaram,Nationalist Congress Party,229427,142073,61.9 %,29599,20.8%
Surgana,77,ST,Gavit Jeeva Pandu,Communist Party Of India (MARXIST),184484,137269,74.4 %,14621,10.7%
Kalvan,78,ST,Arjun Tulshiram (A.T.) PAWAR,Nationalist Congress Party,198783,126195,63.5 %,29424,23.3%
Baglan,79,ST,Chavan Sanjay Kantilal,Independent,201934,106779,52.9 %,1441,1.3%
Sakri,80,ST,Ahire Dhanaji Sitaram Alias D.S. Ahire,Indian National Congress,227669,133838,58.8 %,15262,11.4%
Nawapur,81,ST,Naik Surupsing Hirya,Indian National Congress,218313,165454,75.8 %,98434,59.5%
Nandurbar,82,ST,Gavit Vijaykumar Krishnarao,Nationalist Congress Party,207162,138625,66.9 %,38598,27.8%
Talode,83,ST,Valvi Padmakar Vijesing,Indian National Congress,185937,128689,69.2 %,6802,5.3%
Akrani,84,ST,Adv. K.C. Padvi,Indian National Congress,183550,112737,61.4 %,17940,15.9%
Shahade,85,GEN,Rawal Jaykumar Jitendrasinh,Bharatiya Janta Party,209838,153089,73.0 %,12360,8.1%
Shirpur,86,GEN,Amrishbhai Rasiklal Patel,Indian National Congress,240124,158178,65.9 %,60256,38.1%
Sindkheda,87,GEN,Annasaheb D. V. Patil,Independent,177652,117471,66.1 %,5672,4.8%
Kusumba,88,GEN,Patil Rohidas (DAJI) CHUDAMAN,Indian National Congress,206474,145534,70.5 %,39297,27.0%
Dhule,89,GEN,Kadambande Rajwardhan Raghojirao Alias Raju Baba,Nationalist Congress Party,259770,138706,53.4 %,5343,3.9%
Chalisgaon,90,SC,Ghode Sahebrao Sitaram,Bharatiya Janta Party,233378,133188,57.1 %,5416,4.1%
Parola,91,GEN,Dr. Satish Bhaskarrao Patil,Nationalist Congress Party,225602,156108,69.2 %,147,0.1%
Amalner,92,GEN,Abasaheb Dr B S Patil,Bharatiya Janta Party,194543,123955,63.7 %,732,0.6%
Chopda,93,GEN,Patil Kailas Gorakh,Shiv Sena,179540,138754,77.3 %,15506,11.2%
Erandol,94,GEN,Patil Gulabrao Raghunath,Shiv Sena,201082,141816,70.5 %,11338,8.0%
Jalgaon,95,GEN,Jain Sureshkumar Bhikamchand,Nationalist Congress Party,280778,154452,55.0 %,5888,3.8%
Pachora,96,GEN,Tatyasaheb R. O. Patil,Shiv Sena,209013,144928,69.3 %,16188,11.2%
Jamner,97,GEN,Mahajan Girish Dattatraya,Bharatiya Janta Party,199652,145081,72.7 %,29313,20.2%
Bhusawal,98,GEN,Chaudhari Satoshbhau Chabildas,Nationalist Congress Party,256362,168463,65.7 %,27766,16.5%
Yaval,99,GEN,Chaudhari Ramesh Vitthal,Indian National Congress,167900,111543,66.4 %,4422,4.0%
Raver,100,GEN,Arun Pandurang Patil,Bharatiya Janta Party,181532,128369,70.7 %,10931,8.5%
Edlabad,101,GEN,Patil Eknathrao Ganpatraokhadase,Bharatiya Janta Party,191398,144557,75.5 %,1849,1.3%
Malkapur,102,GEN,Chainsukh Madanlal Sancheti,Bharatiya Janta Party,185940,135836,73.1 %,2821,2.1%
Buldhana,103,GEN,Shinde Vijay Haribhau,Shiv Sena,232397,163969,70.6 %,14638,8.9%
Chikhli,104,GEN,Khedekar Sau.Rekha Purushottam,Bharatiya Janta Party,215767,157101,72.8 %,1084,0.7%
Sindkhedraja,105,GEN,Dr. Rajendra Bhaskarrao Shingane,Nationalist Congress Party,209156,156136,74.7 %,13609,8.7%
Mehkar,106,GEN,Jadhav Pratap Ganpatrao,Shiv Sena,199950,148673,74.4 %,44821,30.1%
Khamgaon,107,GEN,Sananda Dilipkumar Gokulchand,Indian National Congress,231455,173038,74.8 %,16039,9.3%
Jalamb,108,GEN,Dr.Kute Sanjay Shreeram,Bharatiya Janta Party,195821,143281,73.2 %,6801,4.7%
Akot,109,GEN,Gulabrao Ramraoji Gawande,Shiv Sena,195783,143047,73.1 %,20111,14.1%
Borgaon Manju,110,GEN,Bhade Haridas Pandhari,Bharipa Bahujan Mahasangh,275854,163937,59.4 %,4799,2.9%
Akola,111,GEN,Goverdhan Mangilal Sharma,Bharatiya Janta Party,227978,131532,57.7 %,7528,5.7%
Balapur,112,GEN,Gavhankar Narayanrao Haribhau,Bharatiya Janta Party,196952,128162,65.1 %,7268,5.7%
Medshi,113,GEN,Jadhao Vijay Tulshiram,Bharatiya Janta Party,172878,117507,68.0 %,528,0.4%
Washim,114,SC,Ingale Suresh Bhiwaji,Indian National Congress,193492,113511,58.7 %,9272,8.2%
Mangrulpir,115,GEN,Subhash Pandharinath Thakre,Nationalist Congress Party,205179,144588,70.5 %,8369,5.8%
Murtajapur,116,GEN,Birkad Tukaram Haribhau,Nationalist Congress Party,185758,118689,63.9 %,11947,10.1%
Karanja,117,GEN,Patni Rajendra Sukhanand,Shiv Sena,181984,122285,67.2 %,47,0.0%
Daryapur,118,GEN,Prakash Gunvantrao Bharsakale,Shiv Sena,181395,126324,69.6 %,24300,19.2%
Melghat,119,ST,Rajkumar Dayaram Patel,Bharatiya Janta Party,216597,133532,61.6 %,3772,2.8%
Achalpur,120,GEN,Bacchu Alies Omprakas Babarao Kadu,Independent,202196,147711,73.1 %,5386,3.6%
Morshi,121,GEN,Harshwardhan Pratapsinh Deshmukh,Jan Surajya Shakti,182655,132061,72.3 %,1381,1.0%
Teosa,122,GEN,Tatte Sahebrao Ramchandra,Bharatiya Janta Party,169587,113454,66.9 %,6938,6.1%
Walgaon,123,GEN,Band Sanjay Raosaheb,Shiv Sena,162376,109542,67.5 %,12763,11.7%
Amravati,124,GEN,Dr. Deshmukh Sunil Panjabrao,Indian National Congress,267557,148451,55.5 %,32263,21.7%
Badnera,125,GEN,Sulbha Sanjay Khodke,Nationalist Congress Party,238727,149241,62.5 %,5759,3.9%
Chandur,126,GEN,Jagtap Virendra Valmik,Indian National Congress,162046,114395,70.6 %,13303,11.6%
Arvi,127,GEN,Kale Amar Sharadrao,Indian National Congress,197303,139010,70.5 %,25077,18.0%
Pulgaon,128,GEN,Kamble Ranjeet Prataprao,Indian National Congress,213009,138704,65.1 %,20685,14.9%
Wardha,129,GEN,Shende Pramod Bhusaheb,Indian National Congress,204605,126980,62.1 %,19232,15.1%
Hinganghat,130,GEN,Timande Raju Alias Mohan Wasudeorao,Nationalist Congress Party,228707,158711,69.4 %,26372,16.6%
Umred,131,GEN,Mulak Rajendra Bhausaheb,Indian National Congress,188321,138803,73.7 %,24966,18.0%
Kamptee,132,GEN,Bawankule Chandrashekhar Krushnarao,Bharatiya Janta Party,243836,161021,66.0 %,7394,4.6%
Nagpur North,133,SC,Raut Nitin Kashinath,Indian National Congress,306139,140806,46.0 %,37202,26.4%
Nagpur East,134,GEN,Chaturvedi Satish Jhaulal,Indian National Congress,384487,207123,53.9 %,11831,5.7%
Nagpur South,135,GEN,Govindrao Marotrao Wanjari,Indian National Congress,232432,123070,52.9 %,9014,7.3%
Nagpur Central,136,GEN,Annes Majid Ahmed,Indian National Congress,140297,79584,56.7 %,11283,14.2%
Nagpur West,137,GEN,Devendra Gangadhar Fadnvis,Bharatiya Janta Party,445371,232911,52.3 %,17610,7.6%
Kalmeshwar,138,GEN,Bang Rameshchandra Gopikisan,Nationalist Congress Party,224350,156063,69.6 %,3064,2.0%
Katol,139,GEN,Anil Deshmukh,Nationalist Congress Party,162354,116460,71.7 %,44849,38.5%
Savner,140,GEN,Kedar Sunil Chhatrapal,Independent,200994,149837,74.5 %,13467,9.0%
Ramtek,141,GEN,Ashish Nandkishor Jaiswal (WAKIL),Shiv Sena,211185,148013,70.1 %,13576,9.2%
Tumsar,142,GEN,Kukde Madhukar Yashawantrao,Bharatiya Janta Party,154858,117379,75.8 %,4201,3.6%
Bhandara,143,GEN,Panchabudhe Nana Jairam,Nationalist Congress Party,179877,132143,73.5 %,1111,0.8%
Adyar,144,GEN,Sawarbandhe Bhuishchandra Alies Bandubhau Harishchandra,Indian National Congress,174045,131802,75.7 %,5767,4.4%
Tirora,145,SC,Dilip Waman Bansod,Nationalist Congress Party,154508,107442,69.5 %,17069,15.9%
Gondia,146,GEN,Agrawal Gopaldas Shankarlal,Indian National Congress,182076,124929,68.6 %,5521,4.4%
Amgaon,148,GEN,Nagpure Bhersinh Dukluji,Bharatiya Janta Party,197486,152656,77.3 %,593,0.4%
